,sequence,labels,scores
852,when i wa a student i inhereted an older model of that delonghi from someone who did not want it any more i had no idea what it wa worth or much of anything about coffee machine at the time i wa a french press and electric blade grinder user i used to make crap espresso with it and terrible attempt at latte art but it wa good fun and i learnt the bare bone basic of pulling shot a bit later i got a cafe gig and did some barista training and found out all that i did not know i am not sure what ever happened to it in the end this had given me a hit of nostalgia and pride in my terrible little delonghi,"['usability', 'not usability', 'video']","[0.6686843037605286, 0.20500251650810242, 0.126313254237175]"
853,these machine will put you off making espresso at home i have a dollar250 dehlonghi and it make ok latte for my wife but it make crap espresso and i really do not want to use it a crap machine will kill your desire,"['not usability', 'usability', 'video']","[0.9093571305274963, 0.08216234296560287, 0.008480425924062729]"
854,what is the best home machine and best grinder,"['usability', 'video', 'not usability']","[0.7450369596481323, 0.19507895410060883, 0.05988411232829094]"
855,i hope to holy god i never have to make you a coffee,"['not usability', 'usability', 'video']","[0.42236897349357605, 0.40779364109039307, 0.16983741521835327]"
856,man you should start a cafe with all the patreon money,"['video', 'usability', 'not usability']","[0.4738936722278595, 0.3450307250022888, 0.1810755580663681]"
857,i have a similar machine like those but i wonder how to get the amount of water needed for an espresso in the usual time of 25 30 in this range of time i get half a cup way too much for a small espresso even if i use 2 espresso cup,"['usability', 'not usability', 'video']","[0.7171387076377869, 0.22612297534942627, 0.05673830583691597]"
858,i bought the delonghi twice the first one i used for year until it broke and the second one i eventually replaced with a more time convenient method i learned to get get okay espresso by watching video and practice i have always had a limited budget and i wanted to make espresso a inexpensively a i could instead of spending all my money at coffee house i am considering going back to this delonghi machine because it wa an easy machine to maintain and i do not have a quality experience to compare it to so i wa used to having to hold the machine while removing the filter and live with it is other cheap quirk i bought a real tamper instead of using that weird attached one which also helped,"['usability', 'video', 'not usability']","[0.6488860845565796, 0.28310438990592957, 0.06800953298807144]"
859,for true espresso under gbp100 indeed not happening meanwhile im over here having grown up with dollar50 latte cappuccino maker that probably make worse espresso still enjoyable to use and thankfully not a pressurized filter,"['usability', 'not usability', 'video']","[0.8350993990898132, 0.10343972593545914, 0.06146090477705002]"
860,i do need an under 200 or even 250 so i can catch it while in offer thanks,"['usability', 'video', 'not usability']","[0.7504189014434814, 0.17119163274765015, 0.07838944345712662]"
861,how is that grinder called,"['usability', 'video', 'not usability']","[0.6802346110343933, 0.18065978586673737, 0.1391056329011917]"
862,niche zero grinder i think,"['usability', 'not usability', 'video']","[0.5948489904403687, 0.2811717689037323, 0.12397919595241547]"
863,lmao if you look at the review for these machine people are calling them amazing,"['usability', 'video', 'not usability']","[0.5128883123397827, 0.40856170654296875, 0.07854998111724854]"
864,what grinder he is using,"['usability', 'video', 'not usability']","[0.8496342897415161, 0.09645256400108337, 0.05391313508152962]"
865,would like to see your thought on the lavazza mio moda line pod machine be interesting to see how well a pod will compare to a grind in term of freshness etc,"['usability', 'video', 'not usability']","[0.7587200403213501, 0.19881391525268555, 0.04246605560183525]"
866,so basically the winner of this contest is still the bialetti moka express,"['video', 'usability', 'not usability']","[0.47120770812034607, 0.41529685258865356, 0.11349547654390335]"
867,lol no,"['not usability', 'video', 'usability']","[0.7348389625549316, 0.1484382599592209, 0.11672279238700867]"
868,james it is hollow empty sour and butte me that is my ex lmao,"['not usability', 'video', 'usability']","[0.8005668520927429, 0.11543837934732437, 0.0839947834610939]"
869,i appreciate this man is honesty but to be honest i am bothered by this man is honesty speaking a someone who just one one of these thankfully it wa one of the one that did not get the full brunt of his disdain,"['not usability', 'usability', 'video']","[0.672223687171936, 0.24233251810073853, 0.08544372022151947]"
870,redfishcarolina which one wa it,"['usability', 'video', 'not usability']","[0.4956986904144287, 0.3592706024646759, 0.14503070712089539]"
871,graham west no actually everything it brewed tasted like cigarette ash and i am not kidding i wasted nearly a pound of lavazza that otherwise tasted great in my old steam powered machine i returned it,"['usability', 'not usability', 'video']","[0.5171327590942383, 0.40799400210380554, 0.074873186647892]"
872,are you happy with it that is the important part the trouble is this video appears to have been made from the perspective of i am a man who like perfection in my coffee and these are not delivering it,"['video', 'not usability', 'usability']","[0.6268183588981628, 0.31765884160995483, 0.05552280321717262]"
873,coffee people are so pretentious your voice really make me angry but u clearly know what ur on about,"['not usability', 'video', 'usability']","[0.40927043557167053, 0.3312336802482605, 0.25949588418006897]"
874,oh my god the marc rebillet shirt,"['usability', 'video', 'not usability']","[0.67076575756073, 0.2144489288330078, 0.11478535085916519]"
875,this is exactly what happened with the argo machine for gbp50 gbp60 range a hot mess,"['not usability', 'usability', 'video']","[0.6921616196632385, 0.22837506234645844, 0.07946333289146423]"
876,awesome review a always i know this video is old james but i suggest to you adding a quick shot of the machine after the review in your newer video when you say the machine is good it prompt the viewer myself in this case to look on the internet for the name and model for buying purpose and that is almost always at the end maybe middle of the review a i know you are very well versed in video production i thought it would be a good insight if do not you already know that thanks,"['video', 'usability', 'not usability']","[0.8654629588127136, 0.07572788000106812, 0.058809079229831696]"
877,i owned a delongi espresso machine age ago the sound of that delongi pump take me back a lot like the one you tested it made pretty good espresso when you did everything exactly right but it wa terribly fussy to do so maybe one cup in 4 wa good it wa particularly sensitive to the grind which wa not good in a time before burr grinder were affordable,"['usability', 'video', 'not usability']","[0.7893211245536804, 0.13448557257652283, 0.07619337737560272]"
