,sequence,labels,scores
316,good review thank you,"['usability', 'video', 'not usability']","[0.4995538294315338, 0.38107430934906006, 0.11937183886766434]"
317,nadiaswalhaanndfamily a you have just brought one,"['usability', 'video', 'not usability']","[0.4493526220321655, 0.37677791714668274, 0.17386949062347412]"
318,great video,"['video', 'usability', 'not usability']","[0.9549551010131836, 0.04283216595649719, 0.00221271812915802]"
319,that is one shoddy looking latte,"['not usability', 'video', 'usability']","[0.817308247089386, 0.1102520078420639, 0.07243972271680832]"
320,i have no idea why you would use such a large glass,"['not usability', 'video', 'usability']","[0.883627712726593, 0.08489134162664413, 0.03148093819618225]"
321,just bought this i have none of the problem you have,"['not usability', 'usability', 'video']","[0.43598851561546326, 0.30090081691741943, 0.2631106376647949]"
322,10 month still going strong atm,"['usability', 'video', 'not usability']","[0.43201324343681335, 0.4099127948284149, 0.1580740064382553]"
323,i agree 100percent,"['video', 'usability', 'not usability']","[0.5576972365379333, 0.2746894061565399, 0.16761337220668793]"
324,i have had mine for a year and we love it actually have 3 different nespresso machine and the lattisima pro is a beast i also have the separate milk frother and yes if frothing milk for multiple people using the separate one is much better it look like in his review the machine might have been saved to give le coffee possibly the machine did not froth enough because of the coffee setting that i can not answer but i do love my machine,"['usability', 'not usability', 'video']","[0.7722023129463196, 0.13412070274353027, 0.09367697685956955]"
325,alexandra rodriguez good question probably not but that why they make manual machine that why i want to get a manual one,"['usability', 'not usability', 'video']","[0.5080059170722961, 0.3101644217967987, 0.18182963132858276]"
326,can you use your own coffee ground,"['usability', 'video', 'not usability']","[0.8434112071990967, 0.08557385951280594, 0.0710148885846138]"
327,thanks that is video rlly helped me,"['video', 'usability', 'not usability']","[0.9377430081367493, 0.058592960238456726, 0.003663974814116955]"
328,so glad i did not buy this nespresso is not true espresso anyway i have had two nespresso machine and they worked great but they are just brewed coffee with aerated foam not true crema my nespresso breville creatista plus could froth milk like a jet engine though highly recommend that one excellent machine,"['not usability', 'usability', 'video']","[0.7873212695121765, 0.18752166628837585, 0.025157082825899124]"
329,so tl dr piece of trash machine do not buy,"['not usability', 'usability', 'video']","[0.8867886066436768, 0.06160170957446098, 0.05160968005657196]"
330,what would beyonce do love that mug thanks for the review l wa considering trying lt out but l think i will just stick with my vertuo which l love anyway this one look too messy,"['not usability', 'usability', 'video']","[0.6812534332275391, 0.24157704412937164, 0.0771695151925087]"
331,thank you for the video still bought it work 100percent good your machine obviously have a milk pump issue in the user manual say clearly all the milk will be used,"['video', 'usability', 'not usability']","[0.8809167146682739, 0.10539860278367996, 0.01368467602878809]"
332,the truth review did not noticed that but yeah i got lucky maybe,"['not usability', 'video', 'usability']","[0.4006664454936981, 0.3035418391227722, 0.29579171538352966]"
333,it is clearly an issue with more than our machine considering how many comment here from people with the same issue and considering the machine we tried all had these issue too,"['not usability', 'usability', 'video']","[0.8951598405838013, 0.05553373694419861, 0.04930645599961281]"
334,thanks for your honest review i wa dying to get this coffee machine but no thanks not anymore might just be the hype of that machine,"['usability', 'not usability', 'video']","[0.4327584207057953, 0.3838634192943573, 0.18337811529636383]"
335,i wa eyeballing this machine for so long seen them on display in debenhams before and thought it looked really good especially to have a a desk coffee machine but i am really put off by how awful the presentation of drink and how little that milk container is the machine itself look really nice but now i have seen this and the price tag of it i think i will avoid,"['usability', 'not usability', 'video']","[0.4952669143676758, 0.37859046459198, 0.12614263594150543]"
336,dislike you did not preheat the machine before adding the milk nor did you properly cycle it before it is first use this review is an unjust and you are misleading people,"['not usability', 'usability', 'video']","[0.8005412817001343, 0.16894075274467468, 0.0305179376155138]"
337,thanks for this review you just saved me some money also you have beautiful lesbian hand,"['usability', 'video', 'not usability']","[0.6731992959976196, 0.2613309919834137, 0.06546969711780548]"
338,put the milk container in the fridge bam milk not wasted,"['usability', 'video', 'not usability']","[0.8778245449066162, 0.08520133793354034, 0.03697412461042404]"
339,tried nespresso hated it got an expresso machine nothing work best like the real deal,"['not usability', 'usability', 'video']","[0.5711972713470459, 0.3531467616558075, 0.07565595209598541]"
340,instant coffee hell no,"['not usability', 'usability', 'video']","[0.8358421921730042, 0.09777398407459259, 0.06638385355472565]"
341,where did you buy the base for your citiz machine and aeroccino,"['usability', 'video', 'not usability']","[0.8145124316215515, 0.1471959948539734, 0.03829164057970047]"
342,i bought this a year ago and have experienced all the problem you described honestly such a waste of money will be buying the pixie and aeroccino on sale to replace it,"['not usability', 'usability', 'video']","[0.851325273513794, 0.11054542660713196, 0.038129255175590515]"
343,melissa yes i bought the pixie and still love it no problem so far,"['usability', 'video', 'not usability']","[0.62919682264328, 0.3385084569454193, 0.03229472413659096]"
344,did you buy the pixie do you like it better any problem,"['usability', 'video', 'not usability']","[0.5524636507034302, 0.33253413438796997, 0.11500228941440582]"
345,great review really clear,"['usability', 'video', 'not usability']","[0.5151355862617493, 0.3778497576713562, 0.10701464861631393]"
346,not for me i do not like that coffe machine,"['not usability', 'usability', 'video']","[0.8482895493507385, 0.11291651427745819, 0.03879396989941597]"
347,i do not think you are suppose to get the aeroccino wet all that water on the bottom might cause some issue,"['usability', 'not usability', 'video']","[0.4476880729198456, 0.419828861951828, 0.13248306512832642]"
