,sequence,labels,scores
337,i press the descale light all ok turn the knob then nothing happens i have turned the machine off and on several time but the descale programme will not start when the machine go off and then on steam doe come out with a little water a usual it is just the descale process will not work any idea please,"['not usability', 'usability', 'video']","[0.7193027138710022, 0.24832141399383545, 0.03237587958574295]"
338,very huge kudos for you josh shire you are absolutely right they missed that part both here in that video and in the original instruction from delonghi and guess what guy when the process start and and stop for longer period of time i though something happened and that is why and i have power off the machine and cancel the cycle and now could not start it again i dig in internet but no where there is an instruction how to restart the process and the worst thing is that it made the first process but it stopped on the rinse process so i could not use it now because it is not rinsed from the descale agent i am afraid to use it like this and can not enjoy my lovely coffee please help guy because delonghi are not very helpful any suggestion guy,"['not usability', 'video', 'usability']","[0.6801305413246155, 0.21946293115615845, 0.10040652006864548]"
339,i would just start it all over again hold down the rinse button the one that wa flashing before until it is a solid red this time just use normal water no descaler and turn the steam dial all the way and let it do it is thing if for any reason that doe not work if the steam nozzle will not pull water through etc then i would take all the bean out and have the machine make a bunch of long coffee until you have emptied the water container your goal is to just make sure there is no descaler chemical left in the process of making a normal cup so that should do the trick good luck,"['usability', 'video', 'not usability']","[0.8537406921386719, 0.08715927600860596, 0.05910005792975426]"
340,same i have had mine year also but every year i am back on this site,"['usability', 'video', 'not usability']","[0.7592900991439819, 0.14901062846183777, 0.0916992574930191]"
341,use lemon juice instead of the cleaning solution to descale,"['usability', 'video', 'not usability']","[0.7682375907897949, 0.17897929251194, 0.05278311297297478]"
342,hi all doe anyone here know how to solve the problem of the magnifica making weak americanos with bean my machine may have a channeling issue read about it online ha anyone taken apart the inner part to clean service them to improve coffee strength also it is not a fine course bean adjuster issue i have tried that both way thanks in advance,"['usability', 'not usability', 'video']","[0.5344433188438416, 0.37781596183776855, 0.08774067461490631]"
343,i have got the same issue i just use a smaller mug,"['usability', 'not usability', 'video']","[0.5199880003929138, 0.3999102711677551, 0.08010164648294449]"
344,keith i rely on this video also a handbook mislaid along time ago,"['video', 'usability', 'not usability']","[0.9128053784370422, 0.08259087800979614, 0.004603690933436155]"
345,doe anything ever work like it is supposed to with these machine,"['not usability', 'usability', 'video']","[0.8073424696922302, 0.1176825761795044, 0.07497504353523254]"
346,one would think that a coffee maker this expensive would last more than a year without major failure requiring repair when far le expensive coffee maker costing 10percent a much can last for year this brand make an average cup of whatever is made and damn sure not worth the cost and expense,"['usability', 'not usability', 'video']","[0.5365554690361023, 0.39939647912979126, 0.06404805183410645]"
347,please upgrade this video it is not accurate a we followed the video our machine ha never been descaled i think you owe u about 10 descalings,"['not usability', 'video', 'usability']","[0.5814148187637329, 0.3825250566005707, 0.0360601432621479]"
348,same here,"['usability', 'video', 'not usability']","[0.4023717939853668, 0.39354783296585083, 0.20408032834529877]"
349,same here,"['usability', 'video', 'not usability']","[0.4023717939853668, 0.39354783296585083, 0.20408032834529877]"
350,glad this exists the manual explanation how to do this is rubbish,"['not usability', 'usability', 'video']","[0.8679596185684204, 0.10164634138345718, 0.030394040048122406]"
351,2 year and still need the video,"['video', 'usability', 'not usability']","[0.6994497776031494, 0.15594202280044556, 0.14460819959640503]"
352,thank you,"['usability', 'video', 'not usability']","[0.5334405303001404, 0.3928794264793396, 0.07368001341819763]"
353,i accidentally did a short press and triggered the normal rinsing cycle with the descale in the water tank is that going to cause an issue,"['usability', 'not usability', 'video']","[0.4718913435935974, 0.3409048318862915, 0.18720391392707825]"
354,i have had this machine for over 6 year and every time descaling is needed i have to watch this video a i do not remember how it is done thanks for uploading it,"['video', 'usability', 'not usability']","[0.9005157351493835, 0.07622403651475906, 0.023260286077857018]"
355,i have the same problem,"['not usability', 'video', 'usability']","[0.44643139839172363, 0.28748348355293274, 0.266085147857666]"
356,same lol,"['usability', 'video', 'not usability']","[0.45715826749801636, 0.3852134943008423, 0.15762825310230255]"
357,same here,"['usability', 'video', 'not usability']","[0.4023717939853668, 0.39354783296585083, 0.20408032834529877]"
358,ditto,"['usability', 'video', 'not usability']","[0.4975211024284363, 0.30393606424331665, 0.1985427886247635]"
359,same,"['usability', 'video', 'not usability']","[0.4938713610172272, 0.38624751567840576, 0.11988110840320587]"
360,thanks for a good video but i have a question should we emptying the tank of coffee before we starting that,"['video', 'usability', 'not usability']","[0.8438381552696228, 0.12394081056118011, 0.03222103416919708]"
361,you can leave the coffee bean it just us the steamer nozzle so will not grind any coffee,"['usability', 'video', 'not usability']","[0.8768243789672852, 0.08964134007692337, 0.03353435546159744]"
362,one of these day i will remember how to do it without the video,"['video', 'not usability', 'usability']","[0.5847911238670349, 0.2151893675327301, 0.2000194489955902]"
363,thank you,"['usability', 'video', 'not usability']","[0.5334405303001404, 0.3928794264793396, 0.07368001341819763]"
364,i had the issue where the process would not start light flashing steam valve opened but then nothing i left the machine in that state for about 15 minute and the machine powered itself off same a if you leave machine on after making a drink once off i powered back on and pressed the descale button light flashing a per video then reopened the milk frother but quicker than previously rather than move it slowly a i did before and the descale process ha started this time no idea if machine reset itself after it powered off or by opening the milk valve quickly ha resolved issue but hope this could help others,"['video', 'usability', 'not usability']","[0.7013401985168457, 0.26503339409828186, 0.03362639248371124]"
365,ive descaled a on the video and the light is still on what do i do,"['video', 'usability', 'not usability']","[0.880044162273407, 0.10627750307321548, 0.01367831788957119]"
366,for those that wonder why it suddenly stop do not do anything yet give it some time and it will continue it is letting the descaling fluid clean the internals before flushing it out wait until the watertank is empty and the light are flashing you can use the flushed out water in your hot kettle so it descales a well tip i got from some comment in here thought i would summarize,"['usability', 'video', 'not usability']","[0.6672202944755554, 0.17282389104366302, 0.15995588898658752]"
