,sequence,labels,scores
334,but where doe the ice come out,"['usability', 'not usability', 'video']","[0.3528316915035248, 0.336927205324173, 0.31024110317230225]"
335,mine arrived today and made a delicious creamy cappuccino i did not even do a double shot and it wa thanks for the tutorial bc i can not focus on reading a manual,"['usability', 'video', 'not usability']","[0.5760790109634399, 0.2807925343513489, 0.14312848448753357]"
336,lizeth guxman your confession let the cat out of the bag by revealing that it is not only men like me that do not like to read manual,"['video', 'usability', 'not usability']","[0.3955892324447632, 0.38244321942329407, 0.22196753323078156]"
337,just bought this thank you for the review what is the proper size frothing cup i see some people complaining it doe not come with one amp they purchased improper size,"['usability', 'not usability', 'video']","[0.4572279453277588, 0.42337605357170105, 0.11939607560634613]"
338,mine felt too big and it is one of the smaller size defiantly doe not feel right using a largely frothing cup,"['not usability', 'usability', 'video']","[0.8483945727348328, 0.12908224761486053, 0.022523118183016777]"
339,every time i search for a video about a specific coffee machine your channel very reliably pop up at the top interesting and useful review thank you keep up the great work,"['video', 'usability', 'not usability']","[0.8543272018432617, 0.13297881186008453, 0.012694028206169605]"
340,the host ruined this demo for me hey jordan benaderet who care if the delonghi rep make a crapy latte he is there to demo his product and boost sale which he did i purchased the dinamica because this demo reviewed the operation of each button i have been using my dinamica for a couple of week and i love it a word of advice to the host of the seattle coffee gear gail let the guest demonstrate their product and speak quit interrupting save your comment for after they have completed each section of the entire presentation gail is constant interruption were very distracting work on that excellent product excellent review of it is operation despite interruption,"['usability', 'not usability', 'video']","[0.35480809211730957, 0.32536280155181885, 0.3198290765285492]"
341,agreed,"['usability', 'video', 'not usability']","[0.40796157717704773, 0.40421026945114136, 0.1878281831741333]"
342,the frother look underwhelming,"['not usability', 'video', 'usability']","[0.8980884552001953, 0.051617030054330826, 0.05029451102018356]"
343,i wa a little worried about it it feel and move like it is going to break on me but it is nice not having to do any work it froth milk and milk substitute just lovely use cold thought for better result,"['usability', 'video', 'not usability']","[0.7805266380310059, 0.12549881637096405, 0.0939745157957077]"
344,bonjour je suis kassen de maroc de suis tr s int res par ce que vous faite et sp cialement ce qui concerne delonghi pouvez vous me donner le contact ou adresse mail de mr jamie de delonghi je serai tr s reconnaissant et merci d avance,"['usability', 'video', 'not usability']","[0.5572813749313354, 0.25487998127937317, 0.18783870339393616]"
345,can not do an honest review when the vendor is right next to you making a crappy latte i am about to change my mind about getting this machine after seeing how phony the rep wa,"['not usability', 'usability', 'video']","[0.7857928276062012, 0.12811845541000366, 0.08608872443437576]"
346,same here i wa comparing this to philip 3200 lattego which is dollar800 only which win this one for sure,"['usability', 'video', 'not usability']","[0.7663779854774475, 0.17127160727977753, 0.06235041096806526]"
347,iced coffee sold,"['usability', 'video', 'not usability']","[0.6414687633514404, 0.25794517993927, 0.10058607161045074]"
348,denise aberin why not buy a le expensive machine and brew really strong coffee you are going to have to ad ice cube with any machine she compared this model to a compareable but le expensive sako model which she described a just a good,"['usability', 'not usability', 'video']","[0.6683633327484131, 0.17653223872184753, 0.15510448813438416]"
349,wow delonghi ha really american ized their product to appeal to american consumer no such thing a iced coffee or your cup of joe in italy hahaha,"['usability', 'not usability', 'video']","[0.3980840742588043, 0.36354076862335205, 0.23837515711784363]"
350,it doe not make regular coffee like the magnifica sadly i had already bought this when i realized it only made expressos,"['not usability', 'usability', 'video']","[0.7445996999740601, 0.21763598918914795, 0.0377642847597599]"
351,vladmasters i have only tried flat white espresso and cappuccino so far they are all quite different you have to adjust the setting for each type and personal taste,"['usability', 'not usability', 'video']","[0.5003600716590881, 0.25918471813201904, 0.24045518040657043]"
352,mrtimmu67 that is if you taste it straight with no sugar or creamer like a true coffee drinker,"['usability', 'video', 'not usability']","[0.586592435836792, 0.36227932572364807, 0.05112827196717262]"
353,mrtimmu67 they all taste really strong and have practically the same taste they are diff option but just about the same thing come out,"['video', 'not usability', 'usability']","[0.5449832677841187, 0.23998305201530457, 0.21503372490406036]"
354,no idea where you got that from i have just bought one and it doe all type of coffee look at the video,"['video', 'usability', 'not usability']","[0.8725059032440186, 0.10330761224031448, 0.0241865124553442]"
355,can i set it to brew regular coffee in a travel mug about 12oz will a travel mug fit under the spout,"['usability', 'video', 'not usability']","[0.8879904747009277, 0.07671772688627243, 0.035291869193315506]"
356,lexi021009 you said regular coffee not americano get your fact straight to me regular coffee is not an americano it is drip,"['not usability', 'usability', 'video']","[0.6174812912940979, 0.290045827627182, 0.09247288852930069]"
