,sequence,labels,scores
336,i followed your instruction but the espresso is still really watery is it the bean the grind setting the sugar doe not float at the top of my espresso but sink any suggestion would be greatly appreciated,"['not usability', 'usability', 'video']","[0.635517954826355, 0.30318427085876465, 0.06129777431488037]"
337,ec coffee espresso amp coffee gear thank you for the prompt reply so what coffee density do you recommend or brand i have lavazza 8 10 intensity i will start with the bean and try it out also the grind should be at the fine mark correct,"['usability', 'video', 'not usability']","[0.5310482978820801, 0.3125344514846802, 0.15641723573207855]"
338,likely a combination we have a new video coming out soon where we purposely make a bad espresso and then adjust grind etc to fix it every bea had a different density and roast level which affect the weight and brewing so each must be dialed on look for our specialista arte video soon,"['video', 'not usability', 'usability']","[0.7541012167930603, 0.15923182666301727, 0.08666686713695526]"
339,it is both actually and likely,"['video', 'usability', 'not usability']","[0.3826817274093628, 0.37877875566482544, 0.23853956162929535]"
340,warning do not buy the breville barista express is way better than this machine the steam wand on this machine ruined the whole machine i have a similar steam wand on my shit box delongi dedica not very impressed with the steam wand delongi almost caught up to breville them pulled the pin with that rubbish steam wand that came from the delongi dedica i would rather buy the breville duo tempo from big w for only dollar299 than buy this rubbish machine for dollar650 go back to the drawing board delongi with your shit steam wand even better have different attachable steam wand i will never buy a delongi dedica even if it wa free because there steam wand are literally shit i prefer a steam wand with a tiny steam hole chump,"['not usability', 'usability', 'video']","[0.7693297863006592, 0.21185065805912018, 0.018819566816091537]"
341,wipe your wand and you are off to go,"['usability', 'video', 'not usability']","[0.8314321637153625, 0.14754533767700195, 0.021022532135248184]"
342,purchased one yesterday still getting use to it but one issue im finding is the group head a real issue to insert at time once full of coffee,"['usability', 'not usability', 'video']","[0.7568051218986511, 0.14432097971439362, 0.09887389093637466]"
343,it need to be tight for the pressure to work it will get easier or get some food grade lubrican not to help,"['usability', 'not usability', 'video']","[0.620765209197998, 0.2503927946090698, 0.12884202599525452]"
344,we just bought this so far good but i would like my coffee a little bit more hot any suggestion a how to get it a little bit more hotter,"['usability', 'video', 'not usability']","[0.6866387724876404, 0.22286245226860046, 0.09049880504608154]"
345,prewarm your cup with hot water that is about the best bet are you making americano,"['usability', 'video', 'not usability']","[0.8514485955238342, 0.10753893107175827, 0.041012395173311234]"
346,i bought de longhi la specialista and within few month it stopped working and their support center is not much of a help either and now i have expensive machine sitting on my kitchen counter a a deco think twice before you buy this machine,"['not usability', 'usability', 'video']","[0.890241265296936, 0.09385916590690613, 0.015899576246738434]"
347,it should have a warranty not sure which country you are in but usually they are good just keep trying,"['usability', 'video', 'not usability']","[0.6833382844924927, 0.22732193768024445, 0.08933982998132706]"
348,i noticed the water softener filter wa not included when i purchased this machine is it ok to operate the machine without it thanks for sharing,"['usability', 'video', 'not usability']","[0.5873847603797913, 0.21793988347053528, 0.19467537105083466]"
349,it is just do not use hard water or well water tap is best depending on where you live,"['usability', 'video', 'not usability']","[0.8553219437599182, 0.08644313365221024, 0.05823485553264618]"
350,is the tamping lever metal,"['usability', 'video', 'not usability']","[0.7995039224624634, 0.1320052593946457, 0.06849081814289093]"
351,plastic,"['usability', 'video', 'not usability']","[0.6136428117752075, 0.26233795285224915, 0.1240193173289299]"
352,old model please rereview with last much improved model,"['not usability', 'usability', 'video']","[0.6113997101783752, 0.22281953692436218, 0.1657806783914566]"
353,we did one better,"['not usability', 'video', 'usability']","[0.45372581481933594, 0.33695298433303833, 0.2093212604522705]"
354,what is the meaning of my bottom actually what that bottom did,"['video', 'usability', 'not usability']","[0.47223958373069763, 0.27227452397346497, 0.2554858922958374]"
355,hi please let me know if filter are pressurized double bottom or not what is diameter of portafilter is grinder really good esoresso flow too fast on presentation,"['usability', 'video', 'not usability']","[0.44658851623535156, 0.3549215495586395, 0.1984899491071701]"
356,ec coffee espresso amp coffee gear ok i will,"['usability', 'video', 'not usability']","[0.6749939918518066, 0.24164551496505737, 0.08336050063371658]"
357,this machine is now discontinued look at the newer version prestigio and maestro,"['not usability', 'usability', 'video']","[0.7550446391105652, 0.1582263857126236, 0.08672898262739182]"
358,i am a barista and i am leaving my work soon and i do not think i can live without coffee made by me so i bought this one and i hope it is good,"['usability', 'video', 'not usability']","[0.8501848578453064, 0.11608333140611649, 0.03373179957270622]"
359,can you purchase additional lattecrema attachment or how would you seamlessly go between different milk option,"['usability', 'video', 'not usability']","[0.8199083209037781, 0.13470318913459778, 0.045388463884592056]"
360,they do not work on the original laspecialista,"['not usability', 'usability', 'video']","[0.8348320722579956, 0.08767937868833542, 0.07748851925134659]"
361,garbage breville better,"['not usability', 'video', 'usability']","[0.8757971525192261, 0.06731140613555908, 0.05689150467514992]"
362,i do not understand how can this video be two year old being that today wa the release of this machine by delongai according to the email i got,"['video', 'not usability', 'usability']","[0.8104198575019836, 0.15282127261161804, 0.03675883635878563]"
363,they released newer version in the last month or two there wa the original la specialista now there is the prestigio and the maestro,"['video', 'usability', 'not usability']","[0.4497948884963989, 0.37615513801574707, 0.17404991388320923]"
